event_ts,agent_id,event_type,severity,blocked
2026-05-22T17:56:00,AGT-0055,jailbreak_attempt,High,false
2026-05-22T09:08:00,AGT-0055,prompt_injection_attempt,High,false
2026-05-22T07:21:00,AGT-0055,policy_violation,Medium,true
2026-05-23T17:46:00,AGT-0055,tool_misuse_blocked,High,true
2026-05-23T06:04:00,AGT-0055,hallucination_flagged,Low,true
2026-05-23T13:39:00,AGT-0055,policy_violation,High,true
2026-05-23T12:02:00,AGT-0055,rate_limit_hit,Low,false
2026-05-23T12:17:00,AGT-0055,rate_limit_hit,Low,true
2026-05-23T04:11:00,AGT-0055,embedding_anomaly,Low,true
2026-05-24T07:44:00,AGT-0055,policy_violation,High,true
2026-05-24T20:17:00,AGT-0055,prompt_injection_attempt,High,true
2026-05-24T17:58:00,AGT-0055,hallucination_flagged,Low,true
2026-05-24T18:17:00,AGT-0055,pii_leak_blocked,High,false
2026-05-24T06:25:00,AGT-0055,supply_chain_alert,Critical,true
2026-05-24T11:28:00,AGT-0055,rate_limit_hit,Low,true
2026-05-24T07:05:00,AGT-0055,prompt_injection_attempt,Critical,true
2026-05-25T02:46:00,AGT-0055,tool_misuse_blocked,High,true
2026-05-25T23:26:00,AGT-0055,rate_limit_hit,Low,true
2026-05-25T05:04:00,AGT-0055,policy_violation,High,true
2026-05-25T21:58:00,AGT-0055,rate_limit_hit,Low,true
2026-05-26T23:20:00,AGT-0055,jailbreak_attempt,Critical,false
2026-05-26T18:38:00,AGT-0055,hallucination_flagged,Low,true
2026-05-26T00:37:00,AGT-0055,jailbreak_attempt,High,true
2026-05-26T11:08:00,AGT-0055,jailbreak_attempt,High,true
2026-05-26T05:16:00,AGT-0055,embedding_anomaly,Low,true
2026-05-26T23:57:00,AGT-0055,rate_limit_hit,Low,true
2026-05-26T12:53:00,AGT-0055,jailbreak_attempt,High,true
2026-05-27T02:58:00,AGT-0055,supply_chain_alert,High,false
2026-05-27T04:23:00,AGT-0055,prompt_injection_attempt,High,true
2026-05-27T13:52:00,AGT-0055,prompt_injection_attempt,High,true
2026-05-27T05:53:00,AGT-0055,rate_limit_hit,Low,true
2026-05-27T12:36:00,AGT-0055,rate_limit_hit,Low,true
2026-05-28T03:31:00,AGT-0055,tool_misuse_blocked,High,true
2026-05-28T13:54:00,AGT-0055,rate_limit_hit,Low,true
2026-05-28T11:53:00,AGT-0055,pii_leak_blocked,High,true
2026-05-28T00:19:00,AGT-0055,pii_leak_blocked,Medium,false
2026-05-28T14:21:00,AGT-0055,policy_violation,High,true
2026-05-28T21:55:00,AGT-0055,policy_violation,Medium,true
2026-05-28T19:12:00,AGT-0055,jailbreak_attempt,High,false
2026-05-28T14:49:00,AGT-0055,rate_limit_hit,Low,true
2026-05-29T09:37:00,AGT-0055,prompt_injection_attempt,High,true
2026-05-29T20:01:00,AGT-0055,embedding_anomaly,Medium,true
2026-05-29T22:47:00,AGT-0055,system_prompt_disclosed,High,true
2026-05-29T11:34:00,AGT-0055,prompt_injection_attempt,Critical,true
2026-05-30T00:20:00,AGT-0055,hallucination_flagged,Low,true
2026-05-30T23:28:00,AGT-0055,system_prompt_disclosed,High,true
2026-05-30T08:59:00,AGT-0055,policy_violation,High,true
2026-05-30T17:24:00,AGT-0055,supply_chain_alert,Critical,true
2026-05-30T18:40:00,AGT-0055,supply_chain_alert,Critical,true
2026-04-01T16:10:00,AGT-0056,policy_violation,Medium,true
2026-04-01T20:04:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-01T09:26:00,AGT-0056,jailbreak_attempt,Critical,true
2026-04-01T05:54:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-02T23:25:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-02T02:33:00,AGT-0056,rate_limit_hit,Low,true
2026-04-02T18:25:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-02T04:20:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-02T16:24:00,AGT-0056,pii_leak_blocked,High,false
2026-04-02T18:14:00,AGT-0056,policy_violation,High,true
2026-04-03T06:14:00,AGT-0056,supply_chain_alert,Critical,false
2026-04-03T04:36:00,AGT-0056,supply_chain_alert,Critical,true
2026-04-03T13:27:00,AGT-0056,jailbreak_attempt,High,true
2026-04-03T12:23:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-03T05:26:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-03T14:41:00,AGT-0056,rate_limit_hit,Low,true
2026-04-04T14:57:00,AGT-0056,policy_violation,Medium,true
2026-04-04T21:35:00,AGT-0056,rate_limit_hit,Low,true
2026-04-04T22:15:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-04T13:04:00,AGT-0056,rate_limit_hit,Low,true
2026-04-04T23:59:00,AGT-0056,supply_chain_alert,High,true
2026-04-04T15:17:00,AGT-0056,system_prompt_disclosed,Critical,true
2026-04-04T13:24:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-04T12:20:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-04T22:42:00,AGT-0056,system_prompt_disclosed,High,true
2026-04-05T07:57:00,AGT-0056,hallucination_flagged,Low,true
2026-04-05T20:04:00,AGT-0056,policy_violation,High,true
2026-04-05T21:39:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-04-05T22:08:00,AGT-0056,supply_chain_alert,Critical,true
2026-04-06T19:51:00,AGT-0056,system_prompt_disclosed,Critical,true
2026-04-07T04:00:00,AGT-0056,policy_violation,High,false
2026-04-07T22:45:00,AGT-0056,jailbreak_attempt,Critical,true
2026-04-07T04:04:00,AGT-0056,policy_violation,Medium,false
2026-04-07T01:37:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-07T23:02:00,AGT-0056,prompt_injection_attempt,High,false
2026-04-07T19:27:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-08T11:15:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-08T23:06:00,AGT-0056,pii_leak_blocked,High,true
2026-04-08T09:20:00,AGT-0056,prompt_injection_attempt,High,false
2026-04-08T17:29:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-08T15:38:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-08T11:42:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-09T03:50:00,AGT-0056,pii_leak_blocked,High,true
2026-04-09T18:10:00,AGT-0056,policy_violation,High,true
2026-04-09T15:44:00,AGT-0056,tool_misuse_blocked,High,false
2026-04-09T17:05:00,AGT-0056,rate_limit_hit,Low,false
2026-04-09T23:32:00,AGT-0056,supply_chain_alert,High,true
2026-04-09T12:35:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-09T19:02:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-04-09T11:07:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-09T03:54:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-09T07:38:00,AGT-0056,rate_limit_hit,Low,true
2026-04-09T00:50:00,AGT-0056,policy_violation,High,true
2026-04-10T18:00:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-10T00:03:00,AGT-0056,jailbreak_attempt,High,true
2026-04-10T16:37:00,AGT-0056,embedding_anomaly,Medium,false
2026-04-10T05:04:00,AGT-0056,rate_limit_hit,Low,false
2026-04-10T07:34:00,AGT-0056,policy_violation,Medium,true
2026-04-11T18:31:00,AGT-0056,jailbreak_attempt,Critical,true
2026-04-11T00:17:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-04-11T03:12:00,AGT-0056,rate_limit_hit,Low,true
2026-04-11T18:01:00,AGT-0056,rate_limit_hit,Low,true
2026-04-11T09:10:00,AGT-0056,system_prompt_disclosed,High,true
2026-04-11T05:22:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-11T21:42:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-12T05:58:00,AGT-0056,rate_limit_hit,Low,true
2026-04-12T20:42:00,AGT-0056,policy_violation,Medium,false
2026-04-12T10:45:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-04-12T21:42:00,AGT-0056,embedding_anomaly,Low,true
2026-04-12T21:12:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-12T21:06:00,AGT-0056,rate_limit_hit,Low,false
2026-04-12T11:18:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-13T15:09:00,AGT-0056,pii_leak_blocked,High,true
2026-04-13T18:30:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-13T18:18:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-04-14T00:19:00,AGT-0056,rate_limit_hit,Low,false
2026-04-14T21:15:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-14T08:59:00,AGT-0056,rate_limit_hit,Low,false
2026-04-14T18:09:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-14T01:41:00,AGT-0056,rate_limit_hit,Low,false
2026-04-14T10:23:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-15T07:24:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-15T02:27:00,AGT-0056,rate_limit_hit,Low,false
2026-04-15T06:13:00,AGT-0056,pii_leak_blocked,Medium,false
2026-04-15T22:58:00,AGT-0056,rate_limit_hit,Low,true
2026-04-15T15:44:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-16T21:42:00,AGT-0056,pii_leak_blocked,High,true
2026-04-16T00:30:00,AGT-0056,pii_leak_blocked,High,true
2026-04-16T22:23:00,AGT-0056,supply_chain_alert,High,true
2026-04-17T17:25:00,AGT-0056,policy_violation,High,true
2026-04-17T12:55:00,AGT-0056,jailbreak_attempt,High,true
2026-04-18T18:42:00,AGT-0056,system_prompt_disclosed,Critical,true
2026-04-18T22:39:00,AGT-0056,hallucination_flagged,Low,true
2026-04-18T00:49:00,AGT-0056,hallucination_flagged,Low,false
2026-04-18T00:17:00,AGT-0056,jailbreak_attempt,High,false
2026-04-18T15:33:00,AGT-0056,rate_limit_hit,Low,true
2026-04-18T14:17:00,AGT-0056,policy_violation,High,true
2026-04-19T10:42:00,AGT-0056,rate_limit_hit,Low,true
2026-04-19T16:29:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-19T07:56:00,AGT-0056,rate_limit_hit,Low,true
2026-04-19T02:00:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-19T00:24:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-19T01:43:00,AGT-0056,rate_limit_hit,Low,true
2026-04-20T19:05:00,AGT-0056,hallucination_flagged,Low,true
2026-04-20T00:07:00,AGT-0056,pii_leak_blocked,Medium,false
2026-04-20T18:05:00,AGT-0056,rate_limit_hit,Low,true
2026-04-20T03:54:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-20T05:28:00,AGT-0056,rate_limit_hit,Low,true
2026-04-21T13:26:00,AGT-0056,pii_leak_blocked,High,true
2026-04-21T12:07:00,AGT-0056,embedding_anomaly,Medium,false
2026-04-21T07:34:00,AGT-0056,rate_limit_hit,Low,true
2026-04-21T16:19:00,AGT-0056,embedding_anomaly,Low,true
2026-04-21T05:25:00,AGT-0056,supply_chain_alert,High,true
2026-04-21T01:45:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-21T17:45:00,AGT-0056,pii_leak_blocked,High,true
2026-04-22T18:05:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-22T20:49:00,AGT-0056,rate_limit_hit,Low,true
2026-04-22T05:08:00,AGT-0056,supply_chain_alert,Critical,false
2026-04-22T01:58:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-04-22T09:06:00,AGT-0056,prompt_injection_attempt,High,false
2026-04-22T00:47:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-23T02:18:00,AGT-0056,rate_limit_hit,Low,true
2026-04-23T15:04:00,AGT-0056,jailbreak_attempt,High,true
2026-04-23T01:32:00,AGT-0056,pii_leak_blocked,High,true
2026-04-23T03:43:00,AGT-0056,embedding_anomaly,Low,false
2026-04-23T11:53:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-23T09:06:00,AGT-0056,hallucination_flagged,Low,true
2026-04-23T17:03:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-23T04:11:00,AGT-0056,jailbreak_attempt,Critical,false
2026-04-23T06:02:00,AGT-0056,jailbreak_attempt,Critical,true
2026-04-23T02:51:00,AGT-0056,policy_violation,Medium,true
2026-04-23T19:21:00,AGT-0056,jailbreak_attempt,Critical,true
2026-04-23T15:50:00,AGT-0056,policy_violation,Medium,true
2026-04-23T19:25:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-24T16:52:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-24T10:18:00,AGT-0056,policy_violation,Medium,true
2026-04-24T14:27:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-24T06:47:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-24T09:57:00,AGT-0056,policy_violation,High,true
2026-04-25T23:58:00,AGT-0056,system_prompt_disclosed,Critical,true
2026-04-25T20:13:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-25T00:57:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-25T13:10:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-25T15:08:00,AGT-0056,prompt_injection_attempt,High,false
2026-04-25T13:20:00,AGT-0056,system_prompt_disclosed,High,false
2026-04-25T04:44:00,AGT-0056,rate_limit_hit,Low,false
2026-04-25T03:14:00,AGT-0056,hallucination_flagged,Low,true
2026-04-25T10:12:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-25T21:49:00,AGT-0056,rate_limit_hit,Low,true
2026-04-26T17:21:00,AGT-0056,hallucination_flagged,Medium,false
2026-04-26T23:21:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-26T09:56:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-26T21:56:00,AGT-0056,embedding_anomaly,Low,true
2026-04-26T17:46:00,AGT-0056,system_prompt_disclosed,High,false
2026-04-27T17:28:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-27T05:31:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-27T19:00:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-28T11:10:00,AGT-0056,pii_leak_blocked,Medium,true
2026-04-28T02:12:00,AGT-0056,supply_chain_alert,Critical,true
2026-04-28T04:25:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-28T16:30:00,AGT-0056,supply_chain_alert,Critical,true
2026-04-28T02:10:00,AGT-0056,policy_violation,Medium,true
2026-04-28T14:00:00,AGT-0056,prompt_injection_attempt,High,false
2026-04-28T23:28:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-28T06:10:00,AGT-0056,rate_limit_hit,Low,true
2026-04-28T06:21:00,AGT-0056,tool_misuse_blocked,High,true
2026-04-28T13:24:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-29T13:41:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-29T18:22:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-29T11:29:00,AGT-0056,embedding_anomaly,Low,true
2026-04-29T18:37:00,AGT-0056,embedding_anomaly,Low,true
2026-04-29T11:15:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-29T03:09:00,AGT-0056,prompt_injection_attempt,High,true
2026-04-29T00:36:00,AGT-0056,hallucination_flagged,Medium,true
2026-04-29T03:57:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-04-29T10:53:00,AGT-0056,rate_limit_hit,Low,true
2026-04-29T02:04:00,AGT-0056,pii_leak_blocked,High,true
2026-04-30T03:47:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-30T04:33:00,AGT-0056,embedding_anomaly,Medium,false
2026-04-30T01:31:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-04-30T14:42:00,AGT-0056,embedding_anomaly,Medium,true
2026-04-30T18:57:00,AGT-0056,jailbreak_attempt,High,true
2026-05-01T09:18:00,AGT-0056,jailbreak_attempt,High,true
2026-05-01T02:05:00,AGT-0056,rate_limit_hit,Low,true
2026-05-01T11:34:00,AGT-0056,embedding_anomaly,Low,true
2026-05-01T19:23:00,AGT-0056,hallucination_flagged,Low,true
2026-05-01T09:05:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-01T20:44:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-01T11:29:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-01T13:21:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-02T13:00:00,AGT-0056,pii_leak_blocked,High,true
2026-05-02T08:28:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-02T22:09:00,AGT-0056,pii_leak_blocked,High,false
2026-05-02T05:25:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-02T12:55:00,AGT-0056,rate_limit_hit,Low,false
2026-05-02T17:29:00,AGT-0056,jailbreak_attempt,High,true
2026-05-02T07:51:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-03T13:55:00,AGT-0056,rate_limit_hit,Low,false
2026-05-03T09:03:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-03T03:50:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-03T01:44:00,AGT-0056,rate_limit_hit,Low,false
2026-05-04T21:21:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-04T04:18:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-04T05:09:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-05T21:17:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-05T20:46:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-05T19:58:00,AGT-0056,jailbreak_attempt,Critical,true
2026-05-05T01:07:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-05T02:55:00,AGT-0056,pii_leak_blocked,High,true
2026-05-06T05:10:00,AGT-0056,jailbreak_attempt,Critical,true
2026-05-06T04:51:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-06T06:07:00,AGT-0056,jailbreak_attempt,High,true
2026-05-06T05:36:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-06T20:24:00,AGT-0056,supply_chain_alert,High,false
2026-05-07T06:39:00,AGT-0056,pii_leak_blocked,Medium,false
2026-05-07T21:51:00,AGT-0056,system_prompt_disclosed,High,false
2026-05-07T09:32:00,AGT-0056,rate_limit_hit,Low,true
2026-05-07T13:23:00,AGT-0056,system_prompt_disclosed,High,true
2026-05-07T23:27:00,AGT-0056,policy_violation,High,true
2026-05-07T21:38:00,AGT-0056,policy_violation,Medium,true
2026-05-08T10:55:00,AGT-0056,policy_violation,Medium,true
2026-05-08T15:20:00,AGT-0056,rate_limit_hit,Low,true
2026-05-08T09:04:00,AGT-0056,pii_leak_blocked,High,true
2026-05-08T09:20:00,AGT-0056,hallucination_flagged,Low,true
2026-05-08T23:42:00,AGT-0056,pii_leak_blocked,High,true
2026-05-09T11:50:00,AGT-0056,prompt_injection_attempt,High,false
2026-05-09T12:10:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-09T03:47:00,AGT-0056,jailbreak_attempt,High,false
2026-05-09T03:02:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-09T14:02:00,AGT-0056,policy_violation,High,false
2026-05-09T05:54:00,AGT-0056,hallucination_flagged,Low,true
2026-05-09T18:11:00,AGT-0056,rate_limit_hit,Low,true
2026-05-09T06:34:00,AGT-0056,rate_limit_hit,Low,true
2026-05-09T13:31:00,AGT-0056,supply_chain_alert,Critical,true
2026-05-10T12:12:00,AGT-0056,policy_violation,High,false
2026-05-10T17:39:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-10T10:34:00,AGT-0056,rate_limit_hit,Low,true
2026-05-10T01:57:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-10T17:08:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-10T16:11:00,AGT-0056,system_prompt_disclosed,High,true
2026-05-10T04:57:00,AGT-0056,rate_limit_hit,Low,true
2026-05-10T21:06:00,AGT-0056,hallucination_flagged,Low,true
2026-05-10T21:54:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-10T12:03:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-05-11T10:23:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-11T00:45:00,AGT-0056,hallucination_flagged,Low,true
2026-05-11T16:36:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-11T17:01:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-11T09:51:00,AGT-0056,rate_limit_hit,Low,true
2026-05-11T19:07:00,AGT-0056,system_prompt_disclosed,High,true
2026-05-12T01:55:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-12T16:54:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-12T04:25:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-12T23:38:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-13T01:02:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-13T06:06:00,AGT-0056,pii_leak_blocked,High,true
2026-05-14T19:10:00,AGT-0056,jailbreak_attempt,High,true
2026-05-14T21:45:00,AGT-0056,supply_chain_alert,Critical,true
2026-05-14T16:02:00,AGT-0056,hallucination_flagged,Low,false
2026-05-14T23:03:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-15T08:57:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-15T21:56:00,AGT-0056,hallucination_flagged,Low,true
2026-05-15T13:25:00,AGT-0056,pii_leak_blocked,Medium,false
2026-05-15T21:09:00,AGT-0056,tool_misuse_blocked,High,false
2026-05-15T00:03:00,AGT-0056,hallucination_flagged,Low,true
2026-05-15T02:06:00,AGT-0056,rate_limit_hit,Low,true
2026-05-15T19:24:00,AGT-0056,embedding_anomaly,Low,true
2026-05-15T00:50:00,AGT-0056,system_prompt_disclosed,High,true
2026-05-16T06:49:00,AGT-0056,policy_violation,High,false
2026-05-16T23:37:00,AGT-0056,rate_limit_hit,Low,true
2026-05-16T19:52:00,AGT-0056,rate_limit_hit,Low,true
2026-05-16T02:14:00,AGT-0056,hallucination_flagged,Low,true
2026-05-16T13:24:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-16T19:54:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-17T00:01:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-17T03:13:00,AGT-0056,rate_limit_hit,Low,false
2026-05-18T21:20:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-18T20:56:00,AGT-0056,rate_limit_hit,Low,true
2026-05-18T17:56:00,AGT-0056,rate_limit_hit,Low,true
2026-05-18T03:00:00,AGT-0056,rate_limit_hit,Low,false
2026-05-19T00:37:00,AGT-0056,rate_limit_hit,Low,false
2026-05-19T12:23:00,AGT-0056,embedding_anomaly,Low,true
2026-05-19T18:43:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-19T23:48:00,AGT-0056,supply_chain_alert,High,true
2026-05-20T01:58:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-05-20T23:42:00,AGT-0056,rate_limit_hit,Low,true
2026-05-20T22:56:00,AGT-0056,rate_limit_hit,Low,false
2026-05-20T19:44:00,AGT-0056,hallucination_flagged,Medium,false
2026-05-20T06:23:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-05-20T11:06:00,AGT-0056,policy_violation,High,true
2026-05-20T13:18:00,AGT-0056,prompt_injection_attempt,High,false
2026-05-20T16:11:00,AGT-0056,policy_violation,Medium,true
2026-05-21T13:21:00,AGT-0056,policy_violation,High,true
2026-05-21T08:26:00,AGT-0056,jailbreak_attempt,High,false
2026-05-21T12:07:00,AGT-0056,jailbreak_attempt,High,false
2026-05-21T21:34:00,AGT-0056,policy_violation,High,true
2026-05-21T07:55:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-21T08:13:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-21T13:59:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-21T20:00:00,AGT-0056,system_prompt_disclosed,Critical,false
2026-05-22T06:45:00,AGT-0056,rate_limit_hit,Low,false
2026-05-22T08:54:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-22T14:47:00,AGT-0056,rate_limit_hit,Low,false
2026-05-23T07:14:00,AGT-0056,pii_leak_blocked,High,true
2026-05-23T07:41:00,AGT-0056,policy_violation,High,true
2026-05-23T09:05:00,AGT-0056,rate_limit_hit,Low,true
2026-05-23T11:19:00,AGT-0056,tool_misuse_blocked,Critical,true
2026-05-23T20:05:00,AGT-0056,rate_limit_hit,Low,true
2026-05-23T23:50:00,AGT-0056,prompt_injection_attempt,Critical,false
2026-05-23T02:44:00,AGT-0056,system_prompt_disclosed,High,true
2026-05-24T00:35:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-24T09:25:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-25T04:39:00,AGT-0056,hallucination_flagged,Medium,true
2026-05-25T16:05:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-25T21:15:00,AGT-0056,policy_violation,Medium,true
2026-05-25T09:29:00,AGT-0056,hallucination_flagged,Low,true
2026-05-26T04:06:00,AGT-0056,jailbreak_attempt,High,true
2026-05-26T05:56:00,AGT-0056,rate_limit_hit,Low,true
2026-05-26T19:39:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-26T13:00:00,AGT-0056,rate_limit_hit,Low,true
2026-05-26T22:20:00,AGT-0056,rate_limit_hit,Low,true
2026-05-26T01:19:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-26T19:53:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-26T00:50:00,AGT-0056,pii_leak_blocked,Medium,true
2026-05-26T11:49:00,AGT-0056,jailbreak_attempt,Critical,true
2026-05-27T23:31:00,AGT-0056,rate_limit_hit,Low,true
2026-05-27T20:19:00,AGT-0056,policy_violation,Medium,false
2026-05-27T20:49:00,AGT-0056,prompt_injection_attempt,Critical,true
2026-05-28T20:00:00,AGT-0056,hallucination_flagged,Low,true
2026-05-28T08:21:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-28T03:34:00,AGT-0056,tool_misuse_blocked,High,true
2026-05-28T06:41:00,AGT-0056,policy_violation,Medium,true
2026-05-28T04:11:00,AGT-0056,policy_violation,Medium,true
2026-05-28T06:05:00,AGT-0056,policy_violation,Medium,true
2026-05-28T08:49:00,AGT-0056,embedding_anomaly,Medium,true
2026-05-28T15:08:00,AGT-0056,pii_leak_blocked,High,true
2026-05-29T11:50:00,AGT-0056,rate_limit_hit,Low,true
2026-05-29T15:32:00,AGT-0056,hallucination_flagged,Low,true
2026-05-29T21:29:00,AGT-0056,rate_limit_hit,Low,true
2026-05-29T01:12:00,AGT-0056,policy_violation,High,true
2026-05-30T00:08:00,AGT-0056,rate_limit_hit,Low,false
2026-05-30T17:46:00,AGT-0056,rate_limit_hit,Low,true
2026-05-30T17:59:00,AGT-0056,prompt_injection_attempt,High,true
2026-05-30T08:02:00,AGT-0056,system_prompt_disclosed,Critical,true
2026-04-07T11:32:00,AGT-0057,supply_chain_alert,High,true
2026-04-10T06:29:00,AGT-0057,rate_limit_hit,Low,false
2026-04-11T00:50:00,AGT-0057,prompt_injection_attempt,High,true
2026-04-12T16:04:00,AGT-0057,hallucination_flagged,Medium,false
2026-04-13T23:43:00,AGT-0057,tool_misuse_blocked,High,true
2026-04-14T17:13:00,AGT-0057,jailbreak_attempt,High,true
2026-04-20T20:57:00,AGT-0057,rate_limit_hit,Low,true
2026-04-21T21:00:00,AGT-0057,rate_limit_hit,Low,true
2026-04-22T23:22:00,AGT-0057,hallucination_flagged,Medium,true
2026-04-25T03:41:00,AGT-0057,jailbreak_attempt,Critical,true
2026-04-27T08:06:00,AGT-0057,rate_limit_hit,Low,true
2026-04-29T03:04:00,AGT-0057,tool_misuse_blocked,Critical,true
